RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%
63673,Saint Mary,MO,237216,Alto Potencial,99.9,9.8,2.7,7.9,-1.4
44304,Akron,OH,93667,Alto Potencial,99.9,10.4,2.1,10.4,9.0
13080,Jordan,NY,213328,Alto Potencial,99.9,8.2,2.3,10.0,0.2
53956,Randolph,WI,267182,Alto Potencial,99.9,9.2,2.7,5.7,-0.9
42217,Crofton,KY,245365,Alto Potencial,99.9,13.3,3.3,5.3,0.2
51023,Hawarden,IA,178368,Alto Potencial,99.9,10.3,2.1,3.3,-2.0
14733,Falconer,NY,126062,Alto Potencial,99.9,9.5,1.9,6.7,0.3
54970,Redgranite,WI,186690,Alto Potencial,99.9,10.5,2.5,10.0,-0.2
58523,Beulah,ND,237506,Alto Potencial,99.9,11.2,2.4,15.2,5.7
54414,Birnamwood,WI,233868,Alto Potencial,99.9,11.5,2.5,4.9,6.4
13748,Conklin,NY,179001,Alto Potencial,99.9,7.6,2.2,4.3,0.1
7077,Sewaren,NJ,505334,Alto Potencial,99.9,11.1,3.9,1.4,1.9
6280,Windham,CT,317198,Alto Potencial,99.9,9.6,3.7,0.1,-0.1
47305,Muncie,IN,77604,Alto Potencial,99.9,16.5,1.9,18.7,2.3
13626,Copenhagen,NY,196271,Alto Potencial,99.9,8.4,2.3,10.1,0.5
61842,Farmer City,IL,153948,Alto Potencial,99.9,10.8,1.7,4.9,-0.7
18709,Luzerne,PA,161570,Alto Potencial,99.9,12.1,3.4,5.0,5.7
54499,Elderon,WI,234176,Alto Potencial,99.9,10.2,3.0,5.5,2.7
13044,,NY,234108,Alto Potencial,99.9,11.1,2.8,2.7,0.7
27053,Mount Airy,NC,228388,Alto Potencial,99.9,9.7,2.9,7.0,3.6
53570,Monticello,WI,323520,Alto Potencial,99.9,9.2,3.3,2.0,-0.6
13746,Chenango Forks,NY,183383,Alto Potencial,99.9,9.3,2.7,3.5,-0.8
53035,,WI,343100,Alto Potencial,99.9,8.7,2.9,2.8,0.5
3440,Antrim,NH,400571,Alto Potencial,99.9,9.9,3.6,11.6,-1.9
6256,Windham,CT,288183,Alto Potencial,99.9,9.0,3.3,4.5,-0.1
47959,Monon,IN,171646,Alto Potencial,99.9,10.3,2.4,8.7,2.1
53502,Albany,WI,324320,Alto Potencial,99.9,11.6,3.1,0.9,0.9
54950,Marion,WI,219296,Alto Potencial,99.9,11.7,2.8,7.8,0.9
54228,Mishicot,WI,238165,Alto Potencial,99.9,11.5,2.7,2.7,3.4
13409,Munnsville,NY,199539,Alto Potencial,99.9,12.8,2.5,4.6,-0.6
67526,Ellinwood,KS,127981,Alto Potencial,99.9,9.8,1.9,6.3,0.4
13116,Minoa,NY,253178,Alto Potencial,99.9,12.9,2.1,1.6,2.4
26253,Beverly,WV,180114,Alto Potencial,99.9,10.5,2.5,10.3,0.9
43760,Mount Perry,OH,251579,Alto Potencial,99.9,8.7,3.0,11.4,-1.1
6247,Hampton,CT,354321,Alto Potencial,99.9,9.4,2.7,3.3,-1.1
54747,Independence,WI,207127,Alto Potencial,99.9,10.4,2.8,3.3,-0.1
13146,Savannah,NY,164623,Alto Potencial,99.9,13.1,2.2,4.1,6.6
13042,Cleveland,NY,233330,Alto Potencial,99.9,10.8,2.0,9.3,0.2
46994,Walton,IN,193063,Alto Potencial,99.9,11.1,2.7,2.8,-2.1
14517,Nunda,NY,179630,Alto Potencial,99.9,9.3,2.7,2.3,-1.2
53504,Argyle,WI,254996,Alto Potencial,99.9,11.0,2.7,2.7,-0.6
54410,Arpin,WI,244799,Alto Potencial,99.9,10.1,2.7,3.5,-0.8
66087,,KS,146701,Alto Potencial,99.9,13.8,2.3,5.7,-2.0
45346,New Madison,OH,190025,Alto Potencial,99.9,9.9,2.0,2.4,-1.0
61028,Elizabeth,IL,182270,Alto Potencial,99.9,10.7,1.8,11.8,-0.6
66967,Smith Center,KS,105055,Alto Potencial,99.9,11.9,1.6,8.4,-0.6
27935,Eure,NC,222005,Alto Potencial,99.9,17.5,2.2,4.7,2.1
38673,Taylor,MS,381410,Alto Potencial,99.9,10.0,3.5,13.6,2.4
46978,Royal Center,IN,180221,Alto Potencial,99.9,11.7,2.2,6.8,2.0
40177,West Point,KY,124044,Alto Potencial,99.9,11.5,2.1,9.4,2.6
14533,Piffard,NY,219319,Alto Potencial,99.9,8.0,2.8,2.2,-1.1
46991,Van Buren,IN,149960,Alto Potencial,99.9,11.2,2.7,8.4,0.8
7074,Moonachie,NJ,636891,Alto Potencial,99.9,9.5,5.1,1.5,0.1
30450,Portal,GA,226322,Alto Potencial,99.9,11.7,3.2,6.3,-0.6
24281,Rose Hill,VA,111281,Alto Potencial,99.9,11.4,1.7,11.9,12.9
61012,Capron,IL,248793,Alto Potencial,99.9,11.3,2.1,2.2,-1.8
25865,Lester,WV,153904,Alto Potencial,99.9,10.6,3.3,16.5,0.1
13083,Lacona,NY,175732,Alto Potencial,99.9,10.8,2.5,8.5,-0.2
54648,Norwalk,WI,200037,Alto Potencial,99.9,9.7,2.4,4.2,1.3
53011,Mitchell,WI,337830,Alto Potencial,99.9,9.9,3.1,9.0,2.2
74339,Commerce,OK,74201,Alto Potencial,99.9,11.8,1.7,8.3,2.8
50456,Manly,IA,147048,Alto Potencial,99.9,12.7,1.6,4.4,0.5
43556,Sherwood,OH,161152,Alto Potencial,99.9,8.1,2.1,4.9,1.2
62295,Valmeyer,IL,236463,Alto Potencial,99.9,7.1,2.6,2.2,1.9
44064,Montville,OH,288968,Alto Potencial,99.9,8.8,3.5,3.1,0.0
47862,Montezuma,IN,116285,Alto Potencial,99.9,12.7,1.4,8.8,-1.4
51237,George,IA,178028,Alto Potencial,99.9,14.8,2.3,2.4,3.7
61285,Thomson,IL,135734,Alto Potencial,99.9,17.1,1.7,9.7,0.1
65239,Cairo,MO,257991,Alto Potencial,99.9,10.7,3.0,5.8,-1.9
61379,Wyanet,IL,121735,Alto Potencial,99.9,8.3,1.9,3.3,0.6
15034,Dravosburg,PA,106681,Alto Potencial,99.9,9.4,2.0,7.9,-2.4
43343,Quincy,OH,216043,Alto Potencial,99.9,9.8,2.8,2.7,4.1
51016,Correctionville,IA,171756,Alto Potencial,99.9,11.0,2.8,5.4,2.0
17009,Burnham,PA,131669,Alto Potencial,99.9,9.0,1.5,6.6,2.2
14744,Houghton,NY,192119,Alto Potencial,99.9,11.6,2.0,5.0,-0.9
44669,Paris,OH,260734,Alto Potencial,99.9,8.1,2.8,1.4,0.7
47557,Monroe City,IN,188672,Alto Potencial,99.9,9.9,2.0,5.5,-0.6
66956,Mankato,KS,96228,Alto Potencial,99.9,10.5,1.5,9.4,-1.4
66938,Clyde,KS,121264,Alto Potencial,99.9,12.2,1.8,5.4,1.3
63469,Shelbyville,MO,203905,Alto Potencial,99.9,19.1,3.2,14.2,1.4
54227,Maribel,WI,333968,Alto Potencial,99.9,13.7,3.1,2.0,2.0
46960,Monterey,IN,157615,Alto Potencial,99.9,11.5,2.9,14.4,-0.5
49052,Vicksburg,MI,230081,Alto Potencial,99.9,10.6,3.1,2.6,2.7
42054,Kirksey,KY,204704,Alto Potencial,99.9,14.6,2.9,5.9,3.3
61051,Milledgeville,IL,131080,Alto Potencial,99.9,18.3,1.7,1.0,4.3
13813,Nineveh,NY,183052,Alto Potencial,99.9,10.4,1.9,9.1,0.4
46985,Star City,IN,160856,Alto Potencial,99.9,10.8,2.6,12.6,-1.1
1355,New Salem,MA,392691,Alto Potencial,99.9,9.6,4.0,6.3,0.4
47020,Florence,IN,242384,Alto Potencial,99.9,12.1,3.1,2.0,-0.1
61912,Ashmore,IL,130650,Alto Potencial,99.9,17.6,1.5,5.1,6.2
54854,Maple,WI,234675,Alto Potencial,99.9,11.1,2.5,12.1,-0.1
68933,Clay Center,NE,179018,Alto Potencial,99.9,11.6,1.9,9.2,-1.7
54805,Almena,WI,218929,Alto Potencial,99.9,12.9,2.9,7.2,-1.7
47456,Quincy,IN,267136,Alto Potencial,99.9,8.9,3.4,2.8,-1.8
61925,Dalton City,IL,180673,Alto Potencial,99.9,8.2,2.2,3.3,3.2
52626,Farmington,IA,124613,Alto Potencial,99.9,9.9,1.8,6.3,-0.5
44454,New Springfield,OH,165386,Alto Potencial,99.9,9.9,1.9,0.0,1.4
47832,,IN,184452,Alto Potencial,99.9,10.0,2.0,3.9,0.3
62638,Franklin,IL,142435,Alto Potencial,99.9,7.4,1.5,6.6,5.7
54962,Ogdensburg,WI,253511,Alto Potencial,99.9,13.6,2.5,12.7,2.5
45001,Addyston,OH,121548,Alto Potencial,99.9,9.0,2.3,7.3,1.8
54836,Foxboro,WI,256103,Alto Potencial,99.9,15.3,2.7,9.0,0.9
67484,,KS,163975,Alto Potencial,99.9,9.6,2.2,6.3,0.3
46941,Lagro,IN,197226,Alto Potencial,99.9,9.4,2.2,9.9,-0.7
1378,Warwick,MA,341783,Alto Potencial,99.9,9.9,3.0,6.3,-1.5
64436,Cosby,MO,332169,Alto Potencial,99.9,11.9,2.5,1.9,0.3
23874,Newsoms,VA,230193,Alto Potencial,99.9,13.7,3.4,17.5,1.5
47578,Sandborn,IN,144675,Alto Potencial,99.9,13.0,2.2,7.6,2.2
50071,Dows,IA,117203,Alto Potencial,99.9,9.2,1.4,13.7,1.6
14729,East Otto,NY,208074,Alto Potencial,99.9,9.3,2.6,20.2,-1.7
51557,Mondamin,IA,221319,Alto Potencial,99.9,10.6,2.6,7.6,3.6
53046,Lannon,WI,536087,Alto Potencial,99.9,9.2,5.7,2.1,3.3
57073,Wakonda,SD,232206,Alto Potencial,99.9,12.7,2.7,7.0,0.5
42566,Yosemite,KY,127980,Alto Potencial,99.9,13.0,3.6,16.6,-0.9
13122,New Woodstock,NY,248944,Alto Potencial,99.9,12.1,2.7,5.7,0.8
69123,Brady,NE,321796,Alto Potencial,99.9,12.4,3.6,13.7,-0.5
52156,Luana,IA,281960,Alto Potencial,99.9,9.3,2.7,3.5,-1.0
46731,Craigville,IN,287347,Alto Potencial,99.9,9.7,2.3,0.9,-0.4
64483,Rosendale,MO,247265,Alto Potencial,99.9,13.4,3.3,8.9,4.0
1379,Wendell,MA,307914,Alto Potencial,99.9,8.8,3.8,1.6,0.2
69346,Harrison,NE,171586,Alto Potencial,99.9,11.7,2.5,35.6,2.2
67645,,KS,83611,Alto Potencial,99.9,11.6,1.8,18.6,3.9
43548,New Bavaria,OH,180905,Alto Potencial,99.9,9.1,1.7,2.5,1.0
64638,Dawn,MO,287982,Alto Potencial,99.9,12.3,3.5,10.0,-0.1
51530,Earling,IA,225732,Alto Potencial,99.9,13.6,3.6,6.8,-2.0
60929,Cullom,IL,127660,Alto Potencial,99.9,14.2,1.8,5.2,-1.1
52765,New Liberty,IA,309132,Alto Potencial,99.9,10.7,2.4,4.8,-1.9
53170,Salem,WI,323323,Alto Potencial,99.9,9.4,3.5,5.6,0.1
67019,Burden,KS,128078,Alto Potencial,99.9,11.7,1.9,6.8,-0.8
13469,Stittville,NY,239549,Alto Potencial,99.9,10.1,1.9,0.0,0.6
50609,Beaman,IA,197197,Alto Potencial,99.9,11.3,1.9,4.6,0.3
66943,Greenleaf,KS,130693,Alto Potencial,99.9,19.7,1.7,5.3,-2.1
25070,Eleanor,WV,219184,Alto Potencial,99.9,8.3,2.5,2.1,-0.5
64449,Fillmore,MO,220859,Alto Potencial,99.9,13.8,2.6,3.5,12.0
66425,Fairview,KS,161635,Alto Potencial,99.9,12.5,2.3,3.8,-1.6
68841,Giltner,NE,278873,Alto Potencial,99.9,9.2,2.9,4.5,2.2
74554,Krebs,OK,103478,Alto Potencial,99.9,8.1,1.9,9.2,1.5
23177,Walkerton,VA,299950,Alto Potencial,99.9,10.6,2.8,4.7,0.8
69040,Palisade,NE,121586,Alto Potencial,99.9,11.6,1.7,9.9,-0.4
51527,Defiance,IA,200066,Alto Potencial,99.9,9.3,2.8,1.7,-2.4
67070,Kiowa,KS,66229,Alto Potencial,99.9,13.8,0.8,19.4,5.1
67563,Offerle,KS,139875,Alto Potencial,99.9,16.7,1.8,12.2,0.6
68365,Grafton,NE,173978,Alto Potencial,99.9,7.4,2.0,2.2,-1.3
67450,Holyrood,KS,72749,Alto Potencial,99.9,9.4,1.0,10.5,-0.2
47110,Corydon,IN,190065,Alto Potencial,99.9,10.9,2.5,11.7,-1.7
14511,Mumford,NY,211002,Alto Potencial,99.9,9.4,3.2,0.0,0.7
67650,Morland,KS,109842,Alto Potencial,99.9,11.7,1.8,13.3,-0.4
44490,Washingtonville,OH,113870,Alto Potencial,99.9,9.4,2.2,5.2,7.3
67632,Damar,KS,129952,Alto Potencial,99.9,11.3,2.5,12.8,0.1
45719,Chauncey,OH,79201,Alto Potencial,99.9,7.2,1.9,5.0,-0.1
45307,Bowersville,OH,107688,Alto Potencial,99.9,12.4,1.6,5.1,12.2
45310,Burkettsville,OH,196850,Alto Potencial,99.9,9.7,2.1,0.0,0.1
38655,Oxford,MS,393121,Alto Potencial,99.8,11.3,4.8,19.6,4.2
8820,Edison,NJ,790053,Alto Potencial,99.8,11.6,3.8,0.6,3.6
7109,Belleville,NJ,491200,Alto Potencial,99.8,8.2,4.6,2.4,3.0
44134,Parma,OH,194095,Alto Potencial,99.8,8.0,2.5,2.4,-1.3
13027,Baldwinsville,NY,300850,Alto Potencial,99.8,8.5,2.7,1.4,-1.1
62526,Decatur,IL,90508,Alto Potencial,99.8,7.9,1.6,7.2,5.3
44266,Ravenna,OH,206821,Alto Potencial,99.8,8.5,3.0,3.0,-0.1
60099,Zion,IL,240241,Alto Potencial,99.8,9.5,3.1,2.6,-1.5
54302,Green Bay,WI,234631,Alto Potencial,99.8,10.8,3.5,1.1,-1.0
16066,Cranberry Township,PA,450219,Alto Potencial,99.8,7.9,3.1,1.8,-0.2
54401,Wausau,WI,228875,Alto Potencial,99.8,7.9,2.8,3.0,1.1
44146,Bedford,OH,169267,Alto Potencial,99.8,7.6,2.8,4.4,-1.0
46947,Logansport,IN,154392,Alto Potencial,99.8,11.4,2.3,3.7,-0.1
60087,Waukegan,IL,239960,Alto Potencial,99.8,8.6,2.6,1.3,-1.8
13905,Binghamton,NY,175319,Alto Potencial,99.8,8.9,2.7,7.8,-1.7
61614,Peoria,IL,181541,Alto Potencial,99.8,8.6,2.3,2.9,-2.0
16510,Erie,PA,190119,Alto Potencial,99.8,8.6,2.5,1.2,-1.3
82718,Gillette,WY,367041,Alto Potencial,99.8,9.6,3.1,3.2,0.3
11791,Syosset,NY,1107249,Alto Potencial,99.8,8.1,4.7,1.1,0.5
40403,Berea,KY,242230,Alto Potencial,99.8,8.4,3.5,3.2,-1.6
47302,Muncie,IN,101179,Alto Potencial,99.8,15.3,1.7,6.3,-1.6
43606,Toledo,OH,180517,Alto Potencial,99.8,7.5,2.6,6.1,0.6
8876,Somerville,NJ,588709,Alto Potencial,99.8,7.8,4.1,0.7,1.1
14617,Rochester,NY,247434,Alto Potencial,99.8,8.0,2.3,2.1,-1.2
11783,Seaford,NY,754437,Alto Potencial,99.8,8.0,4.0,1.1,0.4
8859,Parlin,NJ,515256,Alto Potencial,99.8,10.4,4.5,0.9,1.9
8550,Princeton Junction,NJ,974233,Alto Potencial,99.8,8.4,3.9,0.5,0.2
48879,Saint Johns,MI,277896,Alto Potencial,99.8,8.0,3.1,2.4,0.0
44505,Youngstown,OH,80207,Alto Potencial,99.8,13.0,1.9,6.1,0.7
67042,El Dorado,KS,166947,Alto Potencial,99.8,10.5,2.6,4.9,-2.3
82716,Gillette,WY,293162,Alto Potencial,99.8,12.1,3.3,5.0,1.5
44314,Akron,OH,102951,Alto Potencial,99.8,10.3,1.9,6.8,-2.5
44126,Fairview Park,OH,263038,Alto Potencial,99.8,7.4,2.9,1.9,-0.9
13205,Syracuse,NY,134393,Alto Potencial,99.8,12.8,2.7,8.3,2.1
7646,New Milford,NJ,695357,Alto Potencial,99.8,8.8,5.2,1.6,1.8
25704,Huntington,WV,125341,Alto Potencial,99.8,8.4,2.2,6.2,0.5
53073,Plymouth,WI,339690,Alto Potencial,99.8,8.4,3.8,2.0,0.5
16508,Erie,PA,153984,Alto Potencial,99.8,8.8,2.4,3.0,-1.0
62568,Taylorville,IL,126547,Alto Potencial,99.8,8.8,1.9,4.8,4.4
44425,Hubbard,OH,155905,Alto Potencial,99.8,8.9,2.2,3.9,-3.0
6119,West Hartford,CT,395302,Alto Potencial,99.8,7.1,3.1,2.6,0.5
47805,Terre Haute,IN,188271,Alto Potencial,99.8,8.4,2.3,2.3,-1.4
45885,Saint Marys,OH,192974,Alto Potencial,99.8,8.0,2.3,2.7,-1.0
53098,Watertown,WI,298620,Alto Potencial,99.8,8.3,3.5,2.0,-0.0
17103,Harrisburg,PA,120507,Alto Potencial,99.8,14.3,2.5,5.2,-2.2
54971,Ripon,WI,239538,Alto Potencial,99.8,9.0,3.1,2.7,-1.3
13619,Carthage,NY,192220,Alto Potencial,99.8,8.1,2.6,5.1,-1.1
14502,Macedon,NY,302731,Alto Potencial,99.8,9.1,3.0,1.5,-1.1
44471,Struthers,OH,123593,Alto Potencial,99.8,12.5,1.9,5.4,-1.9
54944,,WI,378016,Alto Potencial,99.8,8.8,3.3,0.8,-1.8
7656,Park Ridge,NJ,800966,Alto Potencial,99.8,7.6,4.1,1.7,1.9
13036,Central Square,NY,245908,Alto Potencial,99.8,7.9,2.4,3.8,-1.7
54140,Little Chute,WI,272915,Alto Potencial,99.8,9.3,3.2,2.0,-1.5
25143,Nitro,WV,142995,Alto Potencial,99.8,7.8,2.3,7.8,-1.8
6052,New Britain,CT,331107,Alto Potencial,99.8,8.1,3.4,3.9,-0.8
60042,Island Lake,IL,280035,Alto Potencial,99.8,7.6,2.5,1.8,-1.9
27043,Pinnacle,NC,258509,Alto Potencial,99.8,8.9,3.0,3.8,-0.7
53118,Ottawa,WI,562695,Alto Potencial,99.8,8.1,4.6,4.5,2.1
43502,Archbold,OH,229641,Alto Potencial,99.8,7.9,2.8,2.3,-0.1
7401,Allendale,NJ,1009692,Alto Potencial,99.8,9.2,5.6,2.5,-0.1
28586,Vanceboro,NC,194121,Alto Potencial,99.8,10.6,3.7,7.2,-1.5
66901,Concordia,KS,116867,Alto Potencial,99.8,13.0,1.7,9.0,-2.9
53594,Waterloo,WI,332818,Alto Potencial,99.8,8.0,3.6,1.8,-0.4
45416,Trotwood,OH,97825,Alto Potencial,99.8,9.2,1.8,5.5,-1.2
39837,Colquitt,GA,158351,Alto Potencial,99.8,12.9,2.2,6.4,-0.9
63630,Cadet,MO,188789,Alto Potencial,99.8,11.5,3.1,9.4,0.9
46721,Butler,IN,190142,Alto Potencial,99.8,8.9,2.4,4.2,-0.6
27248,Franklinville,NC,200498,Alto Potencial,99.8,7.9,2.8,8.7,0.6
18434,Jessup,PA,188670,Alto Potencial,99.8,13.1,2.7,2.9,1.1
64633,Carrollton,MO,147531,Alto Potencial,99.8,8.0,2.0,9.7,-0.9
49245,Homer,MI,136223,Alto Potencial,99.8,10.4,2.0,6.3,-1.6
40006,Bedford,KY,221077,Alto Potencial,99.8,9.1,3.1,4.3,-1.9
7046,Mountain Lakes,NJ,1119496,Alto Potencial,99.8,7.6,3.9,0.7,-0.3
7014,Clifton,NJ,555988,Alto Potencial,99.8,9.1,3.5,4.4,-1.0
17948,Mahanoy City,PA,50935,Alto Potencial,99.8,19.0,0.8,23.0,3.6
13082,Kirkville,NY,251889,Alto Potencial,99.8,9.7,2.3,4.3,-0.6
47138,Lexington,IN,232874,Alto Potencial,99.8,8.3,2.6,8.0,0.3
54448,Marathon,WI,279001,Alto Potencial,99.8,8.7,2.5,1.7,1.4
13140,Port Byron,NY,182460,Alto Potencial,99.8,7.4,2.6,5.8,0.7
44864,Perrysville,OH,226313,Alto Potencial,99.8,9.8,3.3,8.6,-0.8
72461,,AR,125674,Alto Potencial,99.8,11.5,2.0,8.6,-3.6
61755,Mackinaw,IL,225677,Alto Potencial,99.8,8.9,2.0,4.6,0.4
7803,Mine Hill Township,NJ,485769,Alto Potencial,99.8,8.1,3.6,1.9,1.0
13329,Dolgeville,NY,148055,Alto Potencial,99.8,8.6,2.2,8.2,-2.5
44437,Mc Donald,OH,145291,Alto Potencial,99.8,8.5,1.8,2.2,-2.2
45831,Continental,OH,191668,Alto Potencial,99.8,13.4,2.2,2.4,2.0
51510,Carter Lake,IA,202448,Alto Potencial,99.8,9.1,2.3,1.9,-2.2
53013,Holland,WI,355026,Alto Potencial,99.8,7.7,3.7,3.3,0.5
30411,Alamo,GA,147582,Alto Potencial,99.8,13.0,2.7,7.4,1.4
8804,Bloomsbury,NJ,480425,Alto Potencial,99.8,8.4,3.9,1.8,1.6
53933,Fox Lake,WI,319463,Alto Potencial,99.8,9.2,3.4,10.7,-1.2
67654,Norton,KS,126390,Alto Potencial,99.8,12.4,2.3,8.7,-3.3
13787,Harpursville,NY,183151,Alto Potencial,99.8,10.0,2.3,10.0,-0.7
13408,Morrisville,NY,223283,Alto Potencial,99.8,11.9,2.8,5.8,0.4
54437,Greenwood,WI,202451,Alto Potencial,99.8,8.7,2.8,5.2,-1.4
25827,Midway,WV,141799,Alto Potencial,99.8,11.2,2.0,8.6,-0.9
13143,Red Creek,NY,179319,Alto Potencial,99.8,7.6,2.1,6.0,3.5
41063,Morning View,KY,269015,Alto Potencial,99.8,7.5,2.7,2.2,0.8
44086,Thompson,OH,278048,Alto Potencial,99.8,8.6,2.9,2.2,-0.4
44814,Berlin Heights,OH,262503,Alto Potencial,99.8,9.4,3.1,2.7,0.7
49968,Wakefield,MI,99547,Alto Potencial,99.8,12.4,1.7,17.9,-2.1
40510,Lexington,KY,660012,Alto Potencial,99.8,9.8,3.5,0.0,0.5
13424,Oriskany,NY,229151,Alto Potencial,99.8,7.8,2.2,2.9,-1.6
12023,Berne,NY,300474,Alto Potencial,99.8,8.4,2.2,3.5,-1.7
17970,Saint Clair,PA,96203,Alto Potencial,99.8,15.0,1.3,11.7,1.0
45337,Laura,OH,246162,Alto Potencial,99.8,7.8,2.1,1.1,-2.2
48894,Westphalia,MI,321046,Alto Potencial,99.8,8.9,2.6,0.3,-1.3
13493,Williamstown,NY,162700,Alto Potencial,99.8,8.5,2.4,6.1,-2.2
44046,Huntsburg,OH,294442,Alto Potencial,99.8,7.7,3.5,1.2,-0.3
45657,Otway,OH,133113,Alto Potencial,99.8,10.2,2.0,25.7,2.5
13060,Elbridge,NY,254553,Alto Potencial,99.8,8.5,3.5,2.8,-0.8
53059,Neosho,WI,419670,Alto Potencial,99.8,7.8,4.1,1.5,-0.1
47840,Center Point,IN,188954,Alto Potencial,99.8,8.4,1.9,6.9,1.2
13156,Sterling,NY,220261,Alto Potencial,99.8,10.0,2.6,30.6,0.0
46166,Paragon,IN,251974,Alto Potencial,99.8,9.2,2.6,6.3,-2.0
18218,Coaldale,PA,95732,Alto Potencial,99.8,19.7,1.1,9.4,10.5
47527,Dubois,IN,225373,Alto Potencial,99.8,8.2,2.2,0.8,1.0
16410,Cranesville,PA,225698,Alto Potencial,99.8,7.9,2.2,3.3,-2.6
47260,Medora,IN,179364,Alto Potencial,99.8,9.1,2.3,5.6,1.4
12093,Jefferson,NY,235316,Alto Potencial,99.8,10.9,3.3,40.9,-0.3
50626,Dunkerton,IA,231480,Alto Potencial,99.8,8.1,2.4,3.7,-0.8
60460,Odell,IL,161992,Alto Potencial,99.8,9.6,1.6,2.9,-0.7
13402,Madison,NY,206545,Alto Potencial,99.8,12.1,2.8,13.2,1.4
65257,Higbee,MO,206205,Alto Potencial,99.8,9.7,3.3,9.0,-1.8
47373,Redkey,IN,129575,Alto Potencial,99.8,9.5,2.2,3.8,-1.9
47943,Fair Oaks,IN,331270,Alto Potencial,99.8,8.3,4.4,2.6,-0.1
30425,Garfield,GA,191477,Alto Potencial,99.8,11.9,2.6,5.6,-0.8
46974,Roann,IN,210765,Alto Potencial,99.8,8.9,3.2,7.4,-0.7
54930,Coloma,WI,243186,Alto Potencial,99.8,13.0,2.6,16.9,-2.5
27938,Gatesville,NC,197119,Alto Potencial,99.8,16.2,3.4,5.6,3.0
13334,Eaton,NY,218308,Alto Potencial,99.8,10.5,3.7,42.1,-2.0
44638,Lakeville,OH,275007,Alto Potencial,99.8,10.1,3.5,8.7,-2.0
53001,Scott,WI,312535,Alto Potencial,99.8,8.7,3.0,2.4,-1.9
14481,Leicester,NY,210058,Alto Potencial,99.8,9.1,2.4,1.3,-1.4
67548,La Crosse,KS,93037,Alto Potencial,99.8,11.8,1.6,8.1,-5.5
16411,East Springfield,PA,184365,Alto Potencial,99.8,8.8,2.4,5.4,-0.9
53569,Montfort,WI,232718,Alto Potencial,99.8,9.6,2.3,4.9,-1.9
45898,Willshire,OH,172154,Alto Potencial,99.8,9.5,2.6,5.4,-0.1
68660,Saint Edward,NE,223908,Alto Potencial,99.8,12.3,3.2,5.6,-0.3
13144,Richland,NY,140059,Alto Potencial,99.8,9.8,1.9,30.9,1.4
14894,Wellsburg,NY,148597,Alto Potencial,99.8,10.5,2.5,4.7,0.8
47858,Lewis,IN,201087,Alto Potencial,99.8,8.8,3.4,0.0,2.2
47235,Freetown,IN,241380,Alto Potencial,99.8,9.1,2.9,8.9,-1.5
56041,,MN,286089,Alto Potencial,99.8,10.2,3.1,3.6,-1.3
24991,Crawley,WV,190775,Alto Potencial,99.8,10.7,3.1,19.2,-1.6
68624,Bellwood,NE,217416,Alto Potencial,99.8,9.3,2.5,14.9,-1.9
63014,New Haven,MO,270553,Alto Potencial,99.8,9.7,3.6,5.9,-1.8
74555,,OK,231289,Alto Potencial,99.8,10.7,3.2,15.5,0.0
10501,Amawalk,NY,755850,Alto Potencial,99.8,7.5,2.8,1.2,-0.1
47950,Idaville,IN,173710,Alto Potencial,99.8,13.5,2.7,4.2,5.6
27917,Barco,NC,325423,Alto Potencial,99.8,9.5,3.6,5.0,-2.3
25537,Lesage,WV,149412,Alto Potencial,99.8,9.6,2.1,18.2,2.0
64649,Kidder,MO,278425,Alto Potencial,99.8,10.0,3.7,3.3,-1.7
47550,Grandview,IN,284176,Alto Potencial,99.8,10.6,2.1,0.0,1.6
42339,Dunmor,KY,134668,Alto Potencial,99.8,10.3,2.4,9.9,6.6
65244,Clifton Hill,MO,233217,Alto Potencial,99.8,11.0,3.2,33.0,-2.0
52621,Crawfordsville,IA,209803,Alto Potencial,99.8,8.5,1.9,3.9,-1.3
67525,Claflin,KS,133947,Alto Potencial,99.8,9.7,1.4,18.5,-0.5
67552,Lewis,KS,99965,Alto Potencial,99.8,12.3,1.8,10.7,-3.6
12998,Witherbee,NY,88102,Alto Potencial,99.8,11.6,1.8,27.5,-0.9
47588,Evanston,IN,179205,Alto Potencial,99.8,11.1,2.6,6.9,-1.9
13406,Middleville,NY,170771,Alto Potencial,99.8,13.2,1.4,11.0,-0.2
68820,,NE,274513,Alto Potencial,99.8,10.4,3.0,11.3,-0.3
3609,Walpole,NH,267710,Alto Potencial,99.8,14.2,2.9,3.2,1.0
47857,Knightsville,IN,130689,Alto Potencial,99.8,12.3,1.9,6.2,-3.2
67485,Tipton,KS,164893,Alto Potencial,99.8,20.1,2.5,7.4,2.2
67653,Norcatur,KS,86947,Alto Potencial,99.8,9.1,1.1,8.5,-1.2
6266,South Windham,CT,297080,Alto Potencial,99.8,10.6,3.1,0.0,-1.1
12071,Fultonham,NY,197164,Alto Potencial,99.8,9.0,2.5,13.1,-0.2
60109,Burlington,IL,304906,Alto Potencial,99.8,8.5,3.2,2.7,0.3
46943,Laketon,IN,113792,Alto Potencial,99.8,9.7,2.4,23.0,1.3
24457,Covington,VA,110836,Alto Potencial,99.8,8.4,3.6,11.5,2.7
