RegionName,Ciudad,Estado,Precio_Actual,Clasificacion,Confianza_%,Crecimiento_2025_%,Asequibilidad,Vacancia_%,Impulso_Mercado_%,Latitude,Longitude
44714,Canton,OH,146968,Alto Potencial,99.9,9.7,2.2,3.0,-0.8,40.8272,-81.361
61080,South Beloit,IL,215576,Alto Potencial,99.9,8.5,2.3,1.9,-1.5,42.4837,-89.0298
7642,Hillsdale,NJ,772402,Alto Potencial,99.9,9.6,3.9,0.9,3.0,,
7034,Lake Hiawatha,NJ,505845,Alto Potencial,99.9,9.0,4.2,1.0,3.2,,
44502,Youngstown,OH,54001,Alto Potencial,99.9,18.3,1.3,8.2,-1.6,41.0774,-80.6409
54615,Black River Falls,WI,216047,Alto Potencial,99.9,9.5,3.0,4.8,-0.5,44.2954,-90.8313
40118,Louisville,KY,191633,Alto Potencial,99.9,9.7,3.1,3.9,3.0,38.1087,-85.7549
25840,Fayetteville,WV,192085,Alto Potencial,99.9,10.1,2.5,3.6,3.9,38.064,-81.0943
54929,Clintonville,WI,218057,Alto Potencial,99.9,9.1,3.0,7.0,0.5,44.6364,-88.743
6374,Plainfield,CT,328373,Alto Potencial,99.9,8.6,3.9,1.3,0.2,,
18447,Olyphant,PA,215695,Alto Potencial,99.9,14.3,2.8,3.5,2.1,41.4677,-75.6015
7603,Bogota,NJ,569587,Alto Potencial,99.9,12.0,4.4,0.9,4.3,,
14482,Le Roy,NY,212861,Alto Potencial,99.9,8.6,2.4,2.2,-2.2,42.9774,-77.9851
44707,Canton,OH,96798,Alto Potencial,99.9,13.0,2.1,8.5,4.8,40.7598,-81.35
25541,Milton,WV,209179,Alto Potencial,99.9,9.1,3.0,6.4,-0.1,38.414,-82.1458
18518,Old Forge,PA,203830,Alto Potencial,99.9,13.0,2.2,2.3,4.4,41.3701,-75.7391
25550,Point Pleasant,WV,155915,Alto Potencial,99.9,12.1,2.7,6.3,-1.6,38.8632,-82.1132
61606,Peoria,IL,114032,Alto Potencial,99.9,7.6,2.3,5.7,3.0,40.6989,-89.6122
44405,Campbell,OH,94258,Alto Potencial,99.9,14.8,1.7,4.8,0.1,41.0778,-80.5897
26170,Saint Marys,WV,158412,Alto Potencial,99.9,11.5,2.3,7.1,0.5,39.386,-81.1725
41097,Williamstown,KY,252659,Alto Potencial,99.9,8.5,3.1,5.9,-0.8,38.6292,-84.5744
7462,Vernon,NJ,300405,Alto Potencial,99.9,8.1,2.4,6.0,1.6,,
15062,Monessen,PA,77717,Alto Potencial,99.9,15.1,1.2,12.2,-0.6,40.1524,-79.8835
6035,Granby,CT,413221,Alto Potencial,99.9,7.7,3.1,0.7,-0.2,,
6779,Watertown,CT,320473,Alto Potencial,99.9,8.6,3.0,3.4,-0.9,,
13114,Mexico,NY,210121,Alto Potencial,99.9,11.7,2.4,5.7,1.8,43.4605,-76.2446
18507,Moosic,PA,237671,Alto Potencial,99.9,11.4,2.6,3.9,2.8,41.3554,-75.6805
29003,Bamberg,SC,153491,Alto Potencial,99.9,9.1,2.7,11.8,1.1,33.2779,-81.0177
7850,Landing,NJ,502569,Alto Potencial,99.9,10.4,4.1,1.9,2.6,,
14464,Hamlin,NY,233602,Alto Potencial,99.9,8.1,2.6,3.8,0.1,43.3076,-77.927
14510,Mount Morris,NY,154597,Alto Potencial,99.9,12.6,2.1,5.2,-0.4,42.6835,-77.8664
11980,Yaphank,NY,518466,Alto Potencial,99.9,8.3,4.1,1.0,1.0,40.837,-72.9174
43526,Hicksville,OH,169850,Alto Potencial,99.9,8.0,2.2,1.0,-0.3,41.3034,-84.7589
45308,Bradford,OH,195735,Alto Potencial,99.9,8.2,2.4,1.7,-0.2,40.1286,-84.4293
43357,West Liberty,OH,286503,Alto Potencial,99.9,8.4,2.9,2.7,-0.2,40.2625,-83.7528
14867,Newfield,NY,265535,Alto Potencial,99.9,8.1,3.3,3.5,-1.0,42.3621,-76.592
7662,Rochelle Park,NJ,605394,Alto Potencial,99.9,9.7,4.3,1.2,2.0,,
43938,Mingo Junction,OH,87243,Alto Potencial,99.9,8.7,1.3,7.7,4.1,40.3203,-80.625
54739,Elk Mound,WI,349800,Alto Potencial,99.9,8.2,3.3,1.4,-0.1,44.867,-91.6752
45345,,OH,177995,Alto Potencial,99.9,8.4,2.0,1.7,-0.3,39.7398,-84.3956
67550,Larned,KS,96061,Alto Potencial,99.9,12.9,1.2,8.6,-1.8,38.1946,-99.101
14505,Marion,NY,232408,Alto Potencial,99.9,9.0,2.3,2.1,0.5,43.1546,-77.1863
13159,Tully,NY,290044,Alto Potencial,99.9,7.9,2.6,4.1,0.6,42.807,-76.1394
14433,Clyde,NY,154069,Alto Potencial,99.9,12.7,1.8,3.3,11.0,43.0855,-76.8725
7718,Belford,NJ,585897,Alto Potencial,99.9,8.9,3.5,0.5,0.2,,
6237,Columbia,CT,399266,Alto Potencial,99.9,7.4,2.7,1.8,0.1,,
25510,Culloden,WV,209572,Alto Potencial,99.9,10.0,2.3,2.3,0.4,38.4198,-82.069
44430,Leavittsburg,OH,103619,Alto Potencial,99.9,10.8,1.6,3.2,-3.4,41.2445,-80.8869
13803,Marathon,NY,182934,Alto Potencial,99.9,8.0,2.5,5.3,-0.5,42.4527,-76.0395
6088,East Windsor,CT,294568,Alto Potencial,99.9,7.4,2.9,4.3,0.1,,
17048,Lykens,PA,146859,Alto Potencial,99.9,10.3,1.7,5.1,2.0,40.5909,-76.7074
54479,Spencer,WI,208900,Alto Potencial,99.9,7.7,2.3,1.8,0.1,44.7391,-90.3114
7422,Highland Lake,NJ,386786,Alto Potencial,99.9,8.1,2.9,7.7,-0.7,,
44127,Cleveland,OH,57084,Alto Potencial,99.9,13.4,1.4,8.1,-1.2,41.4701,-81.649
61074,Savanna,IL,82391,Alto Potencial,99.9,13.6,1.5,7.6,-1.2,42.0956,-90.1401
6278,Ashford,CT,370619,Alto Potencial,99.9,7.5,2.4,5.5,-0.2,,
47874,Rosedale,IN,169940,Alto Potencial,99.9,10.2,2.5,6.1,-1.6,39.6239,-87.3086
47944,Fowler,IN,194487,Alto Potencial,99.9,10.2,3.0,4.6,-1.8,40.6255,-87.309
63673,Saint Mary,MO,237216,Alto Potencial,99.9,9.8,2.7,7.9,-1.4,37.8325,-89.977
44304,Akron,OH,93667,Alto Potencial,99.9,10.4,2.1,10.4,9.0,41.0814,-81.519
13080,Jordan,NY,213328,Alto Potencial,99.9,8.2,2.3,10.0,0.2,43.0651,-76.4598
53956,Randolph,WI,267182,Alto Potencial,99.9,9.2,2.7,5.7,-0.9,43.5397,-89.003
42217,Crofton,KY,245365,Alto Potencial,99.9,13.3,3.3,5.3,0.2,37.0344,-87.4891
51023,Hawarden,IA,178368,Alto Potencial,99.9,10.3,2.1,3.3,-2.0,43.0013,-96.473
14733,Falconer,NY,126062,Alto Potencial,99.9,9.5,1.9,6.7,0.3,42.1239,-79.1895
54970,Redgranite,WI,186690,Alto Potencial,99.9,10.5,2.5,10.0,-0.2,44.0438,-89.0981
58523,Beulah,ND,237506,Alto Potencial,99.9,11.2,2.4,15.2,5.7,47.2707,-101.8075
54414,Birnamwood,WI,233868,Alto Potencial,99.9,11.5,2.5,4.9,6.4,44.9269,-89.2124
13748,Conklin,NY,179001,Alto Potencial,99.9,7.6,2.2,4.3,0.1,42.0454,-75.8076
7077,Sewaren,NJ,505334,Alto Potencial,99.9,11.1,3.9,1.4,1.9,,
6280,Windham,CT,317198,Alto Potencial,99.9,9.6,3.7,0.1,-0.1,,
47305,Muncie,IN,77604,Alto Potencial,99.9,16.5,1.9,18.7,2.3,40.1933,-85.3862
13626,Copenhagen,NY,196271,Alto Potencial,99.9,8.4,2.3,10.1,0.5,43.8801,-75.6839
61842,Farmer City,IL,153948,Alto Potencial,99.9,10.8,1.7,4.9,-0.7,40.2447,-88.6634
18709,Luzerne,PA,161570,Alto Potencial,99.9,12.1,3.4,5.0,5.7,41.2843,-75.8935
54499,Elderon,WI,234176,Alto Potencial,99.9,10.2,3.0,5.5,2.7,44.8232,-89.1665
13044,,NY,234108,Alto Potencial,99.9,11.1,2.8,2.7,0.7,43.2728,-76.0042
27053,Mount Airy,NC,228388,Alto Potencial,99.9,9.7,2.9,7.0,3.6,36.4674,-80.3677
53570,Monticello,WI,323520,Alto Potencial,99.9,9.2,3.3,2.0,-0.6,42.7415,-89.6081
13746,Chenango Forks,NY,183383,Alto Potencial,99.9,9.3,2.7,3.5,-0.8,42.2778,-75.8462
53035,,WI,343100,Alto Potencial,99.9,8.7,2.9,2.8,0.5,43.3934,-88.5441
3440,Antrim,NH,400571,Alto Potencial,99.9,9.9,3.6,11.6,-1.9,,
6256,Windham,CT,288183,Alto Potencial,99.9,9.0,3.3,4.5,-0.1,,
47959,Monon,IN,171646,Alto Potencial,99.9,10.3,2.4,8.7,2.1,40.8612,-86.8635
53502,Albany,WI,324320,Alto Potencial,99.9,11.6,3.1,0.9,0.9,42.7155,-89.4357
54950,Marion,WI,219296,Alto Potencial,99.9,11.7,2.8,7.8,0.9,44.6794,-88.8767
54228,Mishicot,WI,238165,Alto Potencial,99.9,11.5,2.7,2.7,3.4,44.2609,-87.6447
13409,Munnsville,NY,199539,Alto Potencial,99.9,12.8,2.5,4.6,-0.6,42.9863,-75.594
67526,Ellinwood,KS,127981,Alto Potencial,99.9,9.8,1.9,6.3,0.4,38.3565,-98.5849
13116,Minoa,NY,253178,Alto Potencial,99.9,12.9,2.1,1.6,2.4,43.0772,-76.0098
26253,Beverly,WV,180114,Alto Potencial,99.9,10.5,2.5,10.3,0.9,38.828,-79.8651
43760,Mount Perry,OH,251579,Alto Potencial,99.9,8.7,3.0,11.4,-1.1,39.8788,-82.188
6247,Hampton,CT,354321,Alto Potencial,99.9,9.4,2.7,3.3,-1.1,,
54747,Independence,WI,207127,Alto Potencial,99.9,10.4,2.8,3.3,-0.1,44.3959,-91.4535
13146,Savannah,NY,164623,Alto Potencial,99.9,13.1,2.2,4.1,6.6,43.0934,-76.7565
13042,Cleveland,NY,233330,Alto Potencial,99.9,10.8,2.0,9.3,0.2,43.2432,-75.8537
46994,Walton,IN,193063,Alto Potencial,99.9,11.1,2.7,2.8,-2.1,40.6772,-86.2805
14517,Nunda,NY,179630,Alto Potencial,99.9,9.3,2.7,2.3,-1.2,42.5867,-77.918
53504,Argyle,WI,254996,Alto Potencial,99.9,11.0,2.7,2.7,-0.6,42.6955,-89.8598
54410,Arpin,WI,244799,Alto Potencial,99.9,10.1,2.7,3.5,-0.8,44.5419,-90.037
66087,,KS,146701,Alto Potencial,99.9,13.8,2.3,5.7,-2.0,39.7906,-95.1434
45346,New Madison,OH,190025,Alto Potencial,99.9,9.9,2.0,2.4,-1.0,39.9687,-84.7222
61028,Elizabeth,IL,182270,Alto Potencial,99.9,10.7,1.8,11.8,-0.6,42.3089,-90.1986
66967,Smith Center,KS,105055,Alto Potencial,99.9,11.9,1.6,8.4,-0.6,39.8042,-98.7842
27935,Eure,NC,222005,Alto Potencial,99.9,17.5,2.2,4.7,2.1,36.4341,-76.8463
38673,Taylor,MS,381410,Alto Potencial,99.9,10.0,3.5,13.6,2.4,34.2849,-89.6273
46978,Royal Center,IN,180221,Alto Potencial,99.9,11.7,2.2,6.8,2.0,40.8645,-86.5078
40177,West Point,KY,124044,Alto Potencial,99.9,11.5,2.1,9.4,2.6,37.9954,-85.9545
14533,Piffard,NY,219319,Alto Potencial,99.9,8.0,2.8,2.2,-1.1,42.8435,-77.8962
46991,Van Buren,IN,149960,Alto Potencial,99.9,11.2,2.7,8.4,0.8,40.6174,-85.5148
7074,Moonachie,NJ,636891,Alto Potencial,99.9,9.5,5.1,1.5,0.1,,
30450,Portal,GA,226322,Alto Potencial,99.9,11.7,3.2,6.3,-0.6,32.555,-81.9123
24281,Rose Hill,VA,111281,Alto Potencial,99.9,11.4,1.7,11.9,12.9,36.6583,-83.3486
61012,Capron,IL,248793,Alto Potencial,99.9,11.3,2.1,2.2,-1.8,42.4087,-88.7465
25865,Lester,WV,153904,Alto Potencial,99.9,10.6,3.3,16.5,0.1,37.7265,-81.3095
13083,Lacona,NY,175732,Alto Potencial,99.9,10.8,2.5,8.5,-0.2,43.6429,-76.0503
54648,Norwalk,WI,200037,Alto Potencial,99.9,9.7,2.4,4.2,1.3,43.8128,-90.6801
53011,Mitchell,WI,337830,Alto Potencial,99.9,9.9,3.1,9.0,2.2,43.6591,-88.0947
74339,Commerce,OK,74201,Alto Potencial,99.9,11.8,1.7,8.3,2.8,36.9331,-94.873
50456,Manly,IA,147048,Alto Potencial,99.9,12.7,1.6,4.4,0.5,43.2891,-93.2018
43556,Sherwood,OH,161152,Alto Potencial,99.9,8.1,2.1,4.9,1.2,41.2946,-84.5417
62295,Valmeyer,IL,236463,Alto Potencial,99.9,7.1,2.6,2.2,1.9,38.2805,-90.3122
44064,Montville,OH,288968,Alto Potencial,99.9,8.8,3.5,3.1,0.0,41.6034,-81.057
47862,Montezuma,IN,116285,Alto Potencial,99.9,12.7,1.4,8.8,-1.4,39.7961,-87.3607
51237,George,IA,178028,Alto Potencial,99.9,14.8,2.3,2.4,3.7,43.3439,-95.9894
61285,Thomson,IL,135734,Alto Potencial,99.9,17.1,1.7,9.7,0.1,41.9816,-90.0844
65239,Cairo,MO,257991,Alto Potencial,99.9,10.7,3.0,5.8,-1.9,39.5114,-92.44
61379,Wyanet,IL,121735,Alto Potencial,99.9,8.3,1.9,3.3,0.6,41.3785,-89.5744
15034,Dravosburg,PA,106681,Alto Potencial,99.9,9.4,2.0,7.9,-2.4,40.3527,-79.8895
43343,Quincy,OH,216043,Alto Potencial,99.9,9.8,2.8,2.7,4.1,40.2876,-83.9744
51016,Correctionville,IA,171756,Alto Potencial,99.9,11.0,2.8,5.4,2.0,42.4743,-95.7804
17009,Burnham,PA,131669,Alto Potencial,99.9,9.0,1.5,6.6,2.2,40.6361,-77.5625
14744,Houghton,NY,192119,Alto Potencial,99.9,11.6,2.0,5.0,-0.9,42.4228,-78.2063
44669,Paris,OH,260734,Alto Potencial,99.9,8.1,2.8,1.4,0.7,40.8014,-81.154
47557,Monroe City,IN,188672,Alto Potencial,99.9,9.9,2.0,5.5,-0.6,38.6001,-87.3641
66956,Mankato,KS,96228,Alto Potencial,99.9,10.5,1.5,9.4,-1.4,39.7833,-98.2152
66938,Clyde,KS,121264,Alto Potencial,99.9,12.2,1.8,5.4,1.3,39.5758,-97.408
63469,Shelbyville,MO,203905,Alto Potencial,99.9,19.1,3.2,14.2,1.4,39.8108,-92.0498
54227,Maribel,WI,333968,Alto Potencial,99.9,13.7,3.1,2.0,2.0,44.2852,-87.8055
46960,Monterey,IN,157615,Alto Potencial,99.9,11.5,2.9,14.4,-0.5,41.1383,-86.5179
49052,Vicksburg,MI,230081,Alto Potencial,99.9,10.6,3.1,2.6,2.7,42.1391,-85.3227
42054,Kirksey,KY,204704,Alto Potencial,99.9,14.6,2.9,5.9,3.3,36.6731,-88.4238
61051,Milledgeville,IL,131080,Alto Potencial,99.9,18.3,1.7,1.0,4.3,41.9674,-89.7801
13813,Nineveh,NY,183052,Alto Potencial,99.9,10.4,1.9,9.1,0.4,42.1625,-75.5484
46985,Star City,IN,160856,Alto Potencial,99.9,10.8,2.6,12.6,-1.1,40.9602,-86.5404
1355,New Salem,MA,392691,Alto Potencial,99.9,9.6,4.0,6.3,0.4,,
47020,Florence,IN,242384,Alto Potencial,99.9,12.1,3.1,2.0,-0.1,38.8224,-84.9399
61912,Ashmore,IL,130650,Alto Potencial,99.9,17.6,1.5,5.1,6.2,39.5254,-88.0341
54854,Maple,WI,234675,Alto Potencial,99.9,11.1,2.5,12.1,-0.1,46.6206,-91.702
68933,Clay Center,NE,179018,Alto Potencial,99.9,11.6,1.9,9.2,-1.7,40.5113,-98.0386
54805,Almena,WI,218929,Alto Potencial,99.9,12.9,2.9,7.2,-1.7,45.4195,-92.0027
47456,Quincy,IN,267136,Alto Potencial,99.9,8.9,3.4,2.8,-1.8,39.4429,-86.6696
61925,Dalton City,IL,180673,Alto Potencial,99.9,8.2,2.2,3.3,3.2,39.7119,-88.7975
52626,Farmington,IA,124613,Alto Potencial,99.9,9.9,1.8,6.3,-0.5,40.6397,-91.7447
44454,New Springfield,OH,165386,Alto Potencial,99.9,9.9,1.9,0.0,1.4,40.9049,-80.54
47832,,IN,184452,Alto Potencial,99.9,10.0,2.0,3.9,0.3,39.8348,-87.256
62638,Franklin,IL,142435,Alto Potencial,99.9,7.4,1.5,6.6,5.7,39.6222,-90.0889
54962,Ogdensburg,WI,253511,Alto Potencial,99.9,13.6,2.5,12.7,2.5,44.4268,-88.9932
45001,Addyston,OH,121548,Alto Potencial,99.9,9.0,2.3,7.3,1.8,39.1374,-84.7096
54836,Foxboro,WI,256103,Alto Potencial,99.9,15.3,2.7,9.0,0.9,46.4875,-92.1493
67484,,KS,163975,Alto Potencial,99.9,9.6,2.2,6.3,0.3,38.9916,-97.8319
46941,Lagro,IN,197226,Alto Potencial,99.9,9.4,2.2,9.9,-0.7,40.8199,-85.7204
1378,Warwick,MA,341783,Alto Potencial,99.9,9.9,3.0,6.3,-1.5,,
64436,Cosby,MO,332169,Alto Potencial,99.9,11.9,2.5,1.9,0.3,39.8555,-94.6977
23874,Newsoms,VA,230193,Alto Potencial,99.9,13.7,3.4,17.5,1.5,36.6148,-77.1069
47578,Sandborn,IN,144675,Alto Potencial,99.9,13.0,2.2,7.6,2.2,38.8817,-87.2025
50071,Dows,IA,117203,Alto Potencial,99.9,9.2,1.4,13.7,1.6,42.661,-93.5058
14729,East Otto,NY,208074,Alto Potencial,99.9,9.3,2.6,20.2,-1.7,42.3971,-78.7432
51557,Mondamin,IA,221319,Alto Potencial,99.9,10.6,2.6,7.6,3.6,41.7089,-96.0072
53046,Lannon,WI,536087,Alto Potencial,99.9,9.2,5.7,2.1,3.3,43.1497,-88.1639
57073,Wakonda,SD,232206,Alto Potencial,99.9,12.7,2.7,7.0,0.5,42.996,-97.0694
42566,Yosemite,KY,127980,Alto Potencial,99.9,13.0,3.6,16.6,-0.9,37.3074,-84.8124
13122,New Woodstock,NY,248944,Alto Potencial,99.9,12.1,2.7,5.7,0.8,42.8441,-75.8635
69123,Brady,NE,321796,Alto Potencial,99.9,12.4,3.6,13.7,-0.5,41.0515,-100.3736
52156,Luana,IA,281960,Alto Potencial,99.9,9.3,2.7,3.5,-1.0,43.0493,-91.4583
46731,Craigville,IN,287347,Alto Potencial,99.9,9.7,2.3,0.9,-0.4,40.793,-85.0904
64483,Rosendale,MO,247265,Alto Potencial,99.9,13.4,3.3,8.9,4.0,40.0399,-94.8328
1379,Wendell,MA,307914,Alto Potencial,99.9,8.8,3.8,1.6,0.2,,
69346,Harrison,NE,171586,Alto Potencial,99.9,11.7,2.5,35.6,2.2,42.6872,-103.8827
67645,,KS,83611,Alto Potencial,99.9,11.6,1.8,18.6,3.9,39.6105,-100.0028
43548,New Bavaria,OH,180905,Alto Potencial,99.9,9.1,1.7,2.5,1.0,41.2037,-84.1683
64638,Dawn,MO,287982,Alto Potencial,99.9,12.3,3.5,10.0,-0.1,39.6665,-93.5964
51530,Earling,IA,225732,Alto Potencial,99.9,13.6,3.6,6.8,-2.0,41.7925,-95.421
60929,Cullom,IL,127660,Alto Potencial,99.9,14.2,1.8,5.2,-1.1,40.8781,-88.2765
52765,New Liberty,IA,309132,Alto Potencial,99.9,10.7,2.4,4.8,-1.9,41.7132,-90.8599
53170,Salem,WI,323323,Alto Potencial,99.9,9.4,3.5,5.6,0.1,42.552,-88.1608
67019,Burden,KS,128078,Alto Potencial,99.9,11.7,1.9,6.8,-0.8,37.3209,-96.757
13469,Stittville,NY,239549,Alto Potencial,99.9,10.1,1.9,0.0,0.6,43.2229,-75.2899
50609,Beaman,IA,197197,Alto Potencial,99.9,11.3,1.9,4.6,0.3,42.2367,-92.8162
66943,Greenleaf,KS,130693,Alto Potencial,99.9,19.7,1.7,5.3,-2.1,39.7061,-96.9775
25070,Eleanor,WV,219184,Alto Potencial,99.9,8.3,2.5,2.1,-0.5,38.5436,-81.9414
64449,Fillmore,MO,220859,Alto Potencial,99.9,13.8,2.6,3.5,12.0,40.0142,-94.9555
66425,Fairview,KS,161635,Alto Potencial,99.9,12.5,2.3,3.8,-1.6,39.8445,-95.711
68841,Giltner,NE,278873,Alto Potencial,99.9,9.2,2.9,4.5,2.2,40.7654,-98.1434
74554,Krebs,OK,103478,Alto Potencial,99.9,8.1,1.9,9.2,1.5,34.9255,-95.7216
23177,Walkerton,VA,299950,Alto Potencial,99.9,10.6,2.8,4.7,0.8,37.7554,-77.0185
69040,Palisade,NE,121586,Alto Potencial,99.9,11.6,1.7,9.9,-0.4,40.3387,-101.1295
51527,Defiance,IA,200066,Alto Potencial,99.9,9.3,2.8,1.7,-2.4,41.8053,-95.3537
67070,Kiowa,KS,66229,Alto Potencial,99.9,13.8,0.8,19.4,5.1,37.0172,-98.4859
67563,Offerle,KS,139875,Alto Potencial,99.9,16.7,1.8,12.2,0.6,37.8828,-99.5498
68365,Grafton,NE,173978,Alto Potencial,99.9,7.4,2.0,2.2,-1.3,40.6402,-97.7403
67450,Holyrood,KS,72749,Alto Potencial,99.9,9.4,1.0,10.5,-0.2,38.59,-98.4159
47110,Corydon,IN,190065,Alto Potencial,99.9,10.9,2.5,11.7,-1.7,38.097,-86.1723
14511,Mumford,NY,211002,Alto Potencial,99.9,9.4,3.2,0.0,0.7,42.9928,-77.8603
67650,Morland,KS,109842,Alto Potencial,99.9,11.7,1.8,13.3,-0.4,39.3229,-100.0733
44490,Washingtonville,OH,113870,Alto Potencial,99.9,9.4,2.2,5.2,7.3,40.8973,-80.7631
67632,Damar,KS,129952,Alto Potencial,99.9,11.3,2.5,12.8,0.1,39.3242,-99.5811
45719,Chauncey,OH,79201,Alto Potencial,99.9,7.2,1.9,5.0,-0.1,39.4002,-82.1302
45307,Bowersville,OH,107688,Alto Potencial,99.9,12.4,1.6,5.1,12.2,39.5806,-83.7249
45310,Burkettsville,OH,196850,Alto Potencial,99.9,9.7,2.1,0.0,0.1,40.3541,-84.6435
38655,Oxford,MS,393121,Alto Potencial,99.8,11.3,4.8,19.6,4.2,34.3308,-89.4835
8820,Edison,NJ,790053,Alto Potencial,99.8,11.6,3.8,0.6,3.6,,
7109,Belleville,NJ,491200,Alto Potencial,99.8,8.2,4.6,2.4,3.0,,
44134,Parma,OH,194095,Alto Potencial,99.8,8.0,2.5,2.4,-1.3,41.3853,-81.7044
13027,Baldwinsville,NY,300850,Alto Potencial,99.8,8.5,2.7,1.4,-1.1,43.162,-76.3237
62526,Decatur,IL,90508,Alto Potencial,99.8,7.9,1.6,7.2,5.3,39.8583,-88.9382
44266,Ravenna,OH,206821,Alto Potencial,99.8,8.5,3.0,3.0,-0.1,41.1649,-81.2337
60099,Zion,IL,240241,Alto Potencial,99.8,9.5,3.1,2.6,-1.5,42.4442,-87.8389
54302,Green Bay,WI,234631,Alto Potencial,99.8,10.8,3.5,1.1,-1.0,44.5025,-87.9771
16066,Cranberry Township,PA,450219,Alto Potencial,99.8,7.9,3.1,1.8,-0.2,40.685,-80.1071
54401,Wausau,WI,228875,Alto Potencial,99.8,7.9,2.8,3.0,1.1,44.9654,-89.7066
44146,Bedford,OH,169267,Alto Potencial,99.8,7.6,2.8,4.4,-1.0,41.3921,-81.5232
46947,Logansport,IN,154392,Alto Potencial,99.8,11.4,2.3,3.7,-0.1,40.7604,-86.3599
60087,Waukegan,IL,239960,Alto Potencial,99.8,8.6,2.6,1.3,-1.8,42.3989,-87.8554
13905,Binghamton,NY,175319,Alto Potencial,99.8,8.9,2.7,7.8,-1.7,42.1151,-75.9309
61614,Peoria,IL,181541,Alto Potencial,99.8,8.6,2.3,2.9,-2.0,40.7681,-89.6026
16510,Erie,PA,190119,Alto Potencial,99.8,8.6,2.5,1.2,-1.3,42.1087,-79.9535
82718,Gillette,WY,367041,Alto Potencial,99.8,9.6,3.1,3.2,0.3,43.9282,-105.5492
11791,Syosset,NY,1107249,Alto Potencial,99.8,8.1,4.7,1.1,0.5,40.8146,-73.5024
40403,Berea,KY,242230,Alto Potencial,99.8,8.4,3.5,3.2,-1.6,37.5799,-84.2749
47302,Muncie,IN,101179,Alto Potencial,99.8,15.3,1.7,6.3,-1.6,40.1684,-85.3807
43606,Toledo,OH,180517,Alto Potencial,99.8,7.5,2.6,6.1,0.6,41.6712,-83.606
8876,Somerville,NJ,588709,Alto Potencial,99.8,7.8,4.1,0.7,1.1,,
14617,Rochester,NY,247434,Alto Potencial,99.8,8.0,2.3,2.1,-1.2,43.2203,-77.5994
11783,Seaford,NY,754437,Alto Potencial,99.8,8.0,4.0,1.1,0.4,40.6795,-73.491
8859,Parlin,NJ,515256,Alto Potencial,99.8,10.4,4.5,0.9,1.9,,
8550,Princeton Junction,NJ,974233,Alto Potencial,99.8,8.4,3.9,0.5,0.2,,
48879,Saint Johns,MI,277896,Alto Potencial,99.8,8.0,3.1,2.4,0.0,43.0059,-84.5719
44505,Youngstown,OH,80207,Alto Potencial,99.8,13.0,1.9,6.1,0.7,41.1257,-80.6277
67042,El Dorado,KS,166947,Alto Potencial,99.8,10.5,2.6,4.9,-2.3,37.8226,-96.8543
82716,Gillette,WY,293162,Alto Potencial,99.8,12.1,3.3,5.0,1.5,44.282,-105.4974
44314,Akron,OH,102951,Alto Potencial,99.8,10.3,1.9,6.8,-2.5,41.0408,-81.5598
44126,Fairview Park,OH,263038,Alto Potencial,99.8,7.4,2.9,1.9,-0.9,41.4429,-81.853
13205,Syracuse,NY,134393,Alto Potencial,99.8,12.8,2.7,8.3,2.1,43.0123,-76.1452
7646,New Milford,NJ,695357,Alto Potencial,99.8,8.8,5.2,1.6,1.8,,
25704,Huntington,WV,125341,Alto Potencial,99.8,8.4,2.2,6.2,0.5,38.3849,-82.5036
53073,Plymouth,WI,339690,Alto Potencial,99.8,8.4,3.8,2.0,0.5,43.7526,-87.9779
16508,Erie,PA,153984,Alto Potencial,99.8,8.8,2.4,3.0,-1.0,42.0976,-80.0935
62568,Taylorville,IL,126547,Alto Potencial,99.8,8.8,1.9,4.8,4.4,39.5489,-89.2945
44425,Hubbard,OH,155905,Alto Potencial,99.8,8.9,2.2,3.9,-3.0,41.1624,-80.5762
6119,West Hartford,CT,395302,Alto Potencial,99.8,7.1,3.1,2.6,0.5,,
47805,Terre Haute,IN,188271,Alto Potencial,99.8,8.4,2.3,2.3,-1.4,39.5327,-87.3255
45885,Saint Marys,OH,192974,Alto Potencial,99.8,8.0,2.3,2.7,-1.0,40.544,-84.3944
53098,Watertown,WI,298620,Alto Potencial,99.8,8.3,3.5,2.0,-0.0,43.2764,-88.7154
17103,Harrisburg,PA,120507,Alto Potencial,99.8,14.3,2.5,5.2,-2.2,40.2724,-76.861
54971,Ripon,WI,239538,Alto Potencial,99.8,9.0,3.1,2.7,-1.3,43.8454,-88.8424
13619,Carthage,NY,192220,Alto Potencial,99.8,8.1,2.6,5.1,-1.1,43.9791,-75.6013
14502,Macedon,NY,302731,Alto Potencial,99.8,9.1,3.0,1.5,-1.1,43.0784,-77.3372
44471,Struthers,OH,123593,Alto Potencial,99.8,12.5,1.9,5.4,-1.9,41.0508,-80.5985
54944,,WI,378016,Alto Potencial,99.8,8.8,3.3,0.8,-1.8,44.3273,-88.6281
7656,Park Ridge,NJ,800966,Alto Potencial,99.8,7.6,4.1,1.7,1.9,,
13036,Central Square,NY,245908,Alto Potencial,99.8,7.9,2.4,3.8,-1.7,43.309,-76.1849
54140,Little Chute,WI,272915,Alto Potencial,99.8,9.3,3.2,2.0,-1.5,44.2842,-88.312
25143,Nitro,WV,142995,Alto Potencial,99.8,7.8,2.3,7.8,-1.8,38.4193,-81.8293
